silhouette,cluster
0.33155320302143226,6
0.261366829911456,2
0.6341065944703178,4
0.32809581360071194,3
0.17332569036221926,3
0.13639598205143863,2
0.2454440566095606,0
0.18860843471546498,3
0.12575135530117054,1
0.25768383537434947,1
-0.007364641084824234,7
0.09620237372794518,6
0.13493700775803275,2
0.34426732049897735,3
0.1820900325500389,1
0.38494748739188034,3
-0.0016216370613433158,7
0.16791008858292533,5
0.11832927153219308,3
0.06647846035019263,1
0.15459609577986072,1
0.15946954529669363,7
0.1372168671024758,2
0.13663505230599435,3
0.020526231997096904,2
0.3763009344962749,3
0.3147437934059582,0
0.2251790010552497,2
0.11626981139255048,2
0.10408864798389121,5
0.016097826436211694,5
0.0797744749174092,1
0.16253938552125935,1
0.16704062824076393,3
0.40212307382016665,5
0.015061987587663108,1
0.174966733493248,1
0.09386264437876203,3
0.22211874218884914,5
0.04886242271262858,5
0.02546515325806294,1
0.3475060440460879,0
0.3708456498387091,5
0.2257431532828875,2
0.2836798666006663,2
0.29325531891137663,7
0.1948198640464539,5
0.1966553561163935,1
-0.0004675289981580437,1
0.2903984053038195,5
0.24474883367665387,1
0.12409665908232578,2
0.0008520430886670855,2
0.19655367476143415,3
-0.031395587335823386,7
0.06427315531284679,2
0.2273038257237524,5
0.37106561276221683,3
0.08133807399749965,2
0.12542457684140285,7
0.3371741489259915,3
0.3381823503241863,7
0.20371313469381216,5
0.39806839368729274,6
0.19856544329696724,1
0.16470537535981308,3
0.09586295929153908,5
0.12147748615489963,2
0.37768409144187504,0
0.03178659852265356,3
0.12212282677393806,5
0.2708034574885372,5
0.14934844682512302,6
0.05993181013051224,7
-0.02920291879116644,0
0.1653374702289451,5
0.2073616617553008,2
0.032377413776288104,1
0.10831725580360978,1
0.15168156548634354,3
0.23558844461377393,7
0.23718641018666634,7
0.20787498533410717,3
0.17554337308003856,0
0.04760862162105483,1
-0.028696436475810293,7
0.15028703978623748,3
0.043271813857417046,2
0.07700019003892573,0
-0.020557829246937782,7
0.0772999091897462,1
0.20455138773415768,2
0.2382570659015561,2
0.15314596219312887,5
0.2853925993458614,7
0.34526844628698977,3
0.13891453598189157,7
0.10198108158041416,5
0.33269970135540256,0
0.12371180012333637,2
0.38619612772372514,3
0.2602985672225796,7
0.19762815314449317,2
0.043431272978544204,2
0.13504729636129117,6
0.3661346824300667,7
0.27715221166067844,2
0.31215892241237103,3
0.021902866378327557,2
0.19502209081946803,1
0.262098604704354,7
-0.03163291383917994,6
0.1621509037157264,6
0.15149460307882748,7
0.20206931878576084,3
0.014212239355517898,6
0.22989422507907192,3
0.17655268986327363,7
0.25281955059028305,2
0.3844498669630028,3
0.05541729686342296,1
0.04358354550939131,6
0.06284315906695874,5
0.12426268469666686,3
0.16958025755645925,5
0.10564622004203336,1
0.0169263908352412,6
0.1466513072109334,7
0.2340665956393295,3
0.003890509597475426,1
0.005168154017175185,2
0.2899935211731567,2
0.010138894712990903,1
0.10332656929592683,1
0.13213322480525702,3
0.28826681438229623,1
0.09295894820051906,7
0.2278688837770576,5
0.14474181924258667,3
0.08261182766787893,3
0.08174008809025873,0
0.050998744684967,7
0.3396349881935197,1
-0.010832400493932652,1
0.029129217579563146,5
0.07050268722015773,1
0.2652298230435773,6
0.20745950493134385,3
0.10042644394458042,6
0.2881726357126934,5
0.047205897246052134,2
0.0009341594413256635,0
0.11223695304053864,7
0.1740797645595326,1
0.07777582911386598,3
0.19222590910781792,5
0.13741151811745156,7
0.05065989228249713,5
0.18884713632435257,7
0.20789908887291958,2
0.21962327692811054,5
-0.006928446279917682,0
0.1379503588154727,7
0.20606379899638286,2
0.28662995502712735,7
0.10256191462664879,1
0.04260238432723087,0
0.28414093998676376,5
0.05359455218278591,5
0.10663033797226625,1
0.31808015505449627,7
0.2451929569758653,3
0.07808776372125625,3
0.22974316673540107,1
0.2426612637394129,5
0.022047206919034005,0
0.029479623913591445,7
0.2913893699345987,3
0.057005752110872304,7
0.2286049753416279,3
0.08316531432125995,5
0.1850510217500758,5
0.27933954524695903,7
0.09222037213599238,6
0.32735056790280465,7
0.0752077722472729,2
0.07743605903664912,0
0.0286681594784166,2
0.2966402589369889,0
0.1955395669375296,3
0.16942622101153665,3
0.26485928541710907,1
0.2957635021191215,7
0.10228383337361627,1
0.09177228028959326,0
0.08370997932383811,7
0.006437261191598098,6
0.2539058362087063,7
0.20502054595472613,3
0.38593620528298267,6
0.14217314048119353,3
0.41819553674779286,3
0.05867451083147809,3
0.1816146092208715,7
0.27253207562226356,7
0.16048625891310897,1
0.1023440706430239,3
0.19763155857938303,3
0.17187222191628745,7
0.058987320694809595,5
0.17440275579931974,7
0.042666643518461715,7
0.13699982106423733,3
0.11216660340990654,5
0.2544273880050218,3
0.06688217371278457,2
0.0584603067246156,2
0.03144160323756899,5
0.18889853003935003,7
0.24663248082809683,7
0.07962560389293791,1
-0.04674359085081805,6
0.04915364640512018,5
0.08555784797696504,3
-0.0018213756913793742,7
0.1452129145261354,5
0.41064342019103306,5
0.07433085755132147,5
0.23528799502490952,5
0.11361764043834678,1
0.24052538700070203,7
0.12596943432000487,7
0.2975363916419751,3
0.05968079801643033,7
0.3860059901443404,3
0.06435432427708611,2
0.29468832808421713,3
0.36307067840585183,5
-0.012762104527615708,7
0.24730296443145497,5
0.2519725243810322,0
0.2655805435602335,5
0.05490894612189976,5
0.09083633633423854,1
0.02097863108791447,5
0.04365747756589652,2
0.08103243123673991,5
0.24638648623344056,2
0.14052567435383292,2
0.2561946077716189,6
0.394359861908262,3
0.18023699261820939,1
0.046835879389362504,2
0.23835299575335409,2
0.221482467071389,2
0.27483466034819093,7
0.2493937910704811,5
0.046430840177066994,5
0.14428716535933298,0
0.12330346037592001,3
0.13061739141433026,1
0.41129889357707006,5
0.16053391763171798,1
0.2794757606699406,5
0.325496974954475,5
0.248810335882763,2
0.23890331421947847,2
0.08005884941427155,6
0.25112529719588733,3
-0.0538459427574388,2
0.12696112984554347,5
0.05162519440176448,7
0.18124914569927772,7
0.17781141797329963,7
0.05040480138355671,1
0.25422317451473575,1
0.278303555217547,7
0.20655694016922602,2
0.10567130826277546,2
0.3156247285290085,5
0.2524320725656449,3
0.15704670072953272,3
0.24584822200630221,0
-0.020225480852429038,1
0.32488304912378974,5
0.23529311681451448,6
0.20168815486187328,2
0.17988785667788912,7
0.18111977972710494,5
0.37136709353913805,5
0.09988559049262598,3
0.016750306025019937,7
-0.038303118016876435,1
0.20098163845930567,5
0.14903161308512106,7
0.37480672243773455,3
0.15216475506665542,2
0.31292236554443387,7
0.35567157438147173,3
0.1250721579731032,2
0.14928543703451133,0
0.3229027160596585,5
0.3015570116082588,7
0.32504462370228726,5
0.1475310382423804,7
-0.002577909110391786,1
0.057153530223903765,7
0.35977400701883405,3
0.2929007464085115,1
0.2990587452280632,7
-0.016084961631195015,6
0.2203586094883719,5
0.012552436805854548,2
0.3265665943908525,7
0.2654394349836623,3
0.21365842011787511,0
0.1833476730010058,5
0.12217868591654882,3
0.06667701482679719,2
0.1351995268338295,7
0.32266050298525306,5
-0.0030262395700779423,7
0.019750069849056955,6
0.0583254663241023,5
-0.0035784355947228383,6
0.03121531372606595,1
0.12919836011933486,1
0.3289164089756086,5
0.3390285580875522,0
0.007467370893001014,2
0.40655110745858924,3
0.16319220680332566,2
0.2514118176374478,7
0.15944996347986437,7
0.1894211454999996,1
0.23241348482273255,0
0.13112573555165563,6
0.1166039982419766,7
0.23062605546741025,3
-0.018180052085063864,0
0.11883377298382443,5
0.05911615640242334,6
0.21776132569294626,5
0.0847059074594173,6
0.08164995288118698,6
0.08530510214833838,2
0.26754518159006074,3
0.4018982829037194,6
0.24803089775375192,6
0.2594379964342658,7
0.38777370006559475,3
0.24547630896318018,6
0.1275542856992246,3
0.04721598043802234,7
0.2527645816808676,5
0.34144032518589656,7
0.15443188687506929,5
0.11879667898540429,5
0.30009632403177616,3
0.13099236856384325,0
0.13010405982859824,1
0.20702424459946828,5
0.3662386805902222,6
0.40828042000049736,3
0.14530365582214536,0
-0.03928234990267587,0
0.2003821462185507,6
0.11020929203304376,7
0.284506241631937,5
0.25179314746350284,5
0.3721755555536403,3
0.3202659850072441,5
0.13932787763330381,3
-0.044046232288550036,0
0.4198480668110698,3
0.289045244216347,5
0.054898174328938336,5
0.04770892417268545,7
0.17241290575204996,7
0.2884674294144225,2
0.058562705173625336,6
0.30151709455058173,7
0.05165021881394685,7
0.20094552176628935,3
0.14465608939459623,2
0.07535611072600067,2
0.18694171963178183,5
0.005272652596956711,5
0.04469171933950095,1
0.3009485153766235,6
0.027820392278409524,1
0.34560670000897675,3
0.19874280313081216,3
0.2039767651014287,5
0.2018586010929096,5
0.36487089454560706,7
0.39117940423023584,3
-0.004832213558512809,2
0.08591507687371112,7
0.061933123029729906,2
0.07650759210298175,3
0.1766533746653237,3
0.04374626650352755,1
0.18950745637419242,7
0.2942605325802963,3
0.23484228405635665,0
0.24991395049745,5
0.07880502544762401,1
0.010299525996367166,0
0.15086197878369778,7
0.19003034440617342,0
0.35859827265997646,0
0.36301437102234957,3
0.09594045926043723,7
0.1865816233332432,5
0.6361599554737883,4
0.06458938562601386,5
0.06365261837790889,5
0.17116892222097582,5
0.11028896370801933,3
0.2072721798810622,3
0.05243864262524096,7
0.20791515423062534,5
0.21700125398944378,3
0.11800389132057461,5
0.2634280954314904,7
0.26077592838722125,1
0.3863293482784183,3
0.02722278584257381,5
0.16100919928702626,2
0.05522821076531902,5
0.14020165762587586,7
0.35706682328857153,7
0.18054749830304306,2
0.04479510094774807,2
0.2065301348102458,6
0.3510401008999377,3
0.10796374703524553,2
0.2819069572417174,1
0.33934513740821465,7
0.0872150140970716,0
-0.01993185628103191,7
0.3187033510366486,7
0.1956428354262878,1
0.06095091929440159,3
0.0997713743758587,6
0.16942162641633457,6
0.22516209995440148,5
0.09447099215692732,7
0.10976177277785032,3
0.2891122581744691,3
0.2798431970589117,7
0.23347509926214927,7
0.1318637012410963,5
0.27826737780791294,5
0.07652071737246376,7
0.0665647736423743,0
0.19714558605015323,1
0.0650006570128804,7
0.3622239320262025,7
0.13446408432377746,2
0.02246261861602046,6
0.11126555021097052,2
-0.05248139761059065,2
0.03744340742444125,6
0.20011300631937984,3
0.20684824060701945,2
0.12711961857919785,1
0.14511825477843512,6
0.1368422122314975,5
0.2725539883387077,3
0.15853358131875608,0
0.18375497420585443,1
0.13248962423697716,5
0.018513121558098984,6
0.1434461437163066,2
-0.042431550699358285,6
0.22560610109009502,5
0.17998873394063866,3
0.1598134998114658,2
0.22966077582093178,3
0.31116989450871885,7
0.08777577448501545,0
0.3351864864202339,3
0.14386942977387346,0
0.1314899359846219,7
0.12695676292516678,1
0.06616612712793864,7
0.019497103805224396,0
0.1277089171227337,7
0.15249901118456802,1
0.20972927735092778,2
0.08086628959240834,2
0.2522578886747562,7
0.06677581559050716,3
0.11298302315042218,0
0.18008026179389844,2
0.399612180277726,3
0.15393622583242758,3
0.10755671631816502,3
0.35749638383361565,3
0.19755311100277612,5
0.248233282648302,7
0.3276932499942718,3
0.00839300367825196,0
0.22000531253004957,1
0.16460424282058356,5
0.20930840449129168,7
0.27779708378948437,7
0.078257982206061,7
0.3347293821954257,7
0.18422434608467086,5
0.13602529480857417,7
0.343399014495861,6
0.005700025047198487,7
0.06804210472095448,5
0.22257372312743723,3
0.13400194232474605,5
0.40106730411804187,3
0.11460652057330302,0
0.0835578005279981,2
0.11942183063541034,2
0.28120710913542557,5
0.34076012432313213,5
0.11038557688771455,7
0.1560842817573252,3
0.21219767942077572,0
0.33064930244764307,5
0.01174314864031343,2
0.13724212394828275,1
0.08370545556178266,1
0.12336249331119807,1
0.49949667355734195,4
0.20175810808152347,0
0.10751286149542778,3
0.1656970087629648,3
0.31553732100150556,1
0.21118315847840216,5
-0.02370073846304947,6
0.2551070637288393,1
0.19334474103113594,0
0.18566791375053232,5
0.16931897663104667,1
0.032134242601502994,7
0.1104521636920397,2
0.0796856585537367,7
0.066934637894497,3
0.2519475442938656,3
0.17499819513739975,2
0.3614319839488694,5
0.16933074830761663,7
0.21826963099278002,1
0.2628232203693283,1
0.022158172951282293,0
0.16396500744919165,7
0.3710425746874592,3
0.11946676528914978,5
0.29049656189233913,7
0.18524843971917226,5
0.31874373993274535,3
0.3081142656090051,3
0.3280220114065866,7
0.3984951045846664,5
0.16636167851634823,7
0.34322141972830156,6
0.4063874985129698,3
0.14407424387273912,3
0.13536301115732705,2
0.09349039009995479,7
0.08133016323022586,3
0.2452210650621211,7
0.23926819863253762,6
0.21996660388190445,3
0.19143955916970823,3
0.21071556855271414,2
0.03301643996835076,7
0.287360459239937,5
0.2602814156917524,0
0.08690812679381277,3
0.3249160792196385,7
0.20132885476874002,7
0.21427543817871336,5
0.09962385012694931,3
0.29320152898169266,7
0.05004444405685158,3
0.11055436996821046,7
0.2854330783215643,2
0.06559858115430442,5
0.23181694318892854,1
0.05751321982430042,5
0.18248065379463085,0
0.312784012219341,3
0.1811197522447885,1
0.14444205175162106,7
0.2933174973207224,5
0.14449940287517088,7
0.020646224221607137,2
0.02869116222223342,5
-0.00028592053116050593,2
0.27401972580521494,7
0.2840731939251119,7
0.051943733267897335,7
0.062378105378564204,5
0.08537400580672463,1
0.0032098528094507825,1
0.10089902784606268,1
0.340857455801948,3
0.06135017659120272,7
0.016695011259124887,5
0.0006247218678682845,7
0.30392109680481666,0
0.17497862743389012,5
0.16956728767318907,1
-0.049203620180692784,0
0.14592321042177925,1
0.29688829250555687,5
0.018721884024005424,1
0.14046701373464432,1
0.1495035316189524,2
0.2944185195962719,5
0.053959971456554144,6
0.0476781019381237,0
0.12196654544873585,0
0.33533969885679843,7
0.3399524799368231,3
0.298036767011649,5
0.315950961677101,7
0.3298091065904901,3
0.12631397293253332,6
0.2647402380025935,6
-0.008320719916440619,1
0.12693006157508216,3
-0.04132852426069585,1
0.2714783717855135,7
0.3703985047787899,5
0.18078168728112584,7
0.023067117853754825,7
0.33391815658134205,3
0.36944724170194043,3
0.12024754177219936,1
0.12568283752825832,5
0.0763645030181773,1
0.07046164312736702,3
0.2222758682968981,1
0.2888812446621078,1
0.15392073444149906,6
0.25229889777091846,7
0.3172594335459779,3
0.11957440027302578,5
0.2177802011406741,7
0.17983231547027817,3
0.15216348203117974,2
0.10665311371361766,1
0.19949607769891492,5
0.07446388120942374,1
0.3149588142489726,1
0.09059296709177553,6
-0.022498733294082446,0
0.041836765944142484,1
0.014862117186024705,5
0.11716747825341225,2
0.35121152338235156,3
0.3250052074643204,3
-0.00028485069314223606,0
-0.003719582820637903,1
0.08233568766331051,7
0.05238344208574276,7
0.0911361469392669,1
0.2734939665091499,1
0.1861530181922079,2
0.33405202875238693,3
0.09438226761766073,3
0.15011167290155755,5
0.22377594928962152,0
-0.015295570901252935,7
0.04555107689133342,6
0.11009517717468609,7
0.28289313989577713,1
0.3281897154232775,3
0.33576140847725056,7
0.06931347971514087,1
0.11463022868757224,0
0.054635856595917076,1
-0.030432816454612238,0
0.12299927143003543,6
0.05315181069784854,3
0.14826993340380398,2
0.16545605284140852,1
0.16199967351449193,3
0.13302629067332908,3
0.13726760181282896,2
0.04473514752313511,1
0.07745915874045176,3
0.008986022817293429,2
0.05567791789898753,7
0.034289950282803836,1
0.05419343285269352,7
0.19284245588297794,6
0.06173727463009623,0
0.22332462112569415,1
0.13623115551647336,3
0.00792593740332385,1
0.101779643137098,2
0.26225515609879013,7
0.38266680265008246,3
0.12350859337345306,6
0.312817557168504,7
0.1442534966400032,0
0.3098414875265716,7
0.01121716744572956,1
0.0836620703601872,3
0.31352954362734703,5
0.33046322366685016,7
0.19813604935074391,3
0.10483062674849997,2
0.03275855634965127,2
0.1258594261625259,1
0.1866060024115314,6
0.11925639131159277,5
0.1300348189886287,3
0.21583552199146813,2
-0.02149423430992897,2
0.22421443073849387,3
0.3536090316657418,7
0.14563509847260458,5
0.15281993007249767,1
0.1712092577811507,5
0.21107806667087234,1
0.3596676802711319,7
0.064970043669214,2
0.34657770300959356,5
0.2516966234431998,7
0.2772539016662397,6
0.14158754688072028,2
0.34638106189981516,3
-0.02504737540509902,0
0.20151267315396768,7
0.21492577041432467,2
0.09354111586722647,3
0.1961725990543944,1
0.04127564663988983,5
0.1819057929375893,6
0.23484432360346297,5
0.13389992369593273,2
0.20121654363245728,5
0.05641657021202491,1
0.015404617873552583,1
0.047382817361569164,6
0.2465935862316348,7
0.2718592966051649,2
0.011495208103998681,1
0.033995327257873915,2
0.06944355908592824,3
0.25701875911512734,5
0.3958773850510084,3
0.25989026726010234,1
0.4021120680622073,3
0.2394752077446482,7
0.2005531407934794,0
0.006204681144678179,1
0.14750939885886846,3
0.23042594840937253,5
0.1294543426375665,7
0.25687074248617336,7
0.23899292063098862,1
0.3372408609095261,3
0.243748022354554,5
0.0865957915880675,1
0.19472821027485382,7
0.135228767044712,5
0.014998098086107773,2
0.15168062680517894,3
0.19404088332297603,3
0.06417113954100347,6
0.1755176813845642,0
0.20848504231628603,1
0.04134462090572847,1
0.012653206347446506,2
0.12056039478440893,1
0.2276091690663298,0
0.0334138366766528,0
0.40697901977209094,3
0.051468313712712245,7
0.18804504471365874,2
0.18285308695100133,1
0.2511077659765667,7
0.26377318468196514,7
0.17137311870759828,7
0.2880759647235736,7
0.19024345784278351,2
0.3728737214777925,3
0.3108994169183148,7
0.013341324462797535,7
0.022568815834187406,0
0.27520693242080524,1
0.02896975718519365,5
0.16689742953747724,7
0.1331693010104673,5
0.07219720061698083,7
0.1596707949754551,2
0.17335281198823058,7
0.3436608383632333,0
0.21316062449757278,3
0.15812028087975524,3
0.2192364809261166,7
0.20134673197569916,7
0.05699322226892221,0
0.34766800916969354,7
0.38008472111546887,0
0.36910527030548423,5
0.3290617466261556,0
0.1426185133290879,7
0.10526739741918784,5
0.19576718263068035,3
0.13911741526448887,0
0.3022570606983019,1
0.31232248698445453,1
0.24214569974704536,7
0.258173453153617,3
0.16002103849397137,1
0.26672751046580456,3
0.36962659682588345,5
0.16162719657571173,5
0.23398845503573143,3
0.34054982673165735,3
0.14834160149151246,2
0.2610923707063368,7
0.27314232015435264,5
-0.043144689158700684,1
0.15943273926243118,2
0.13028521622494652,5
0.08744472521883244,6
0.09911554324007772,7
0.12370610561457736,1
0.17813426351754996,5
0.34622299262959966,6
0.26816418526455066,2
0.019931094250603496,7
0.2551437526772479,7
0.2566753455326975,7
0.33160816651409963,5
0.1838764727696803,7
0.009245339326224317,3
0.2537636165669572,3
0.2444902952107001,5
0.28524902377799455,2
0.17707192126655033,2
0.156477139584651,7
0.1269468825175526,7
0.2294140099069723,2
0.08512998569214496,2
0.28275865629364494,3
0.05701908046155754,7
0.3387543969758507,7
0.24268061685902947,7
0.2549898336507224,1
0.20097236655682033,7
0.08244451584554921,6
0.010924517002317604,6
-0.01635818644853998,1
0.18893524305448567,7
0.31283675609968353,5
0.31923224209317586,5
0.006951582562113793,1
0.03727376385002789,7
0.024983606121747978,1
-0.005543273701984716,1
0.10956011310166094,2
0.3269521546539379,5
0.1884749368791973,2
0.21329768790656617,1
0.18130314467051772,3
0.06714645699215228,6
-0.013894560657631337,6
0.06856947763458031,2
0.24285494053872445,7
0.13435876100477112,7
0.008116835652462266,1
0.14612166183615496,1
0.40017582897551757,3
0.13611098852827153,7
0.2726765429427778,3
0.1895723811420382,2
0.13015934050206904,0
0.2908479688621556,3
0.06563872405391687,1
0.1635272422225902,2
0.059958685629751304,5
0.08082350635139654,7
0.10453753684656308,0
0.2703094760945476,0
0.3066909972478539,3
0.019161084818372916,0
0.20442951467894938,5
0.13898011212880798,0
0.21394995492114413,5
0.2934365927988671,5
0.08909517698087914,2
0.015990938352728235,2
0.08964333494281561,7
0.10240543283481959,2
0.012997276714673359,2
0.2767703601145093,7
0.26235779464052705,5
0.21729787042133455,7
0.16312307300424797,6
0.2610450476282984,2
0.23194915754128148,1
0.21731294837306908,5
0.043087943677852666,7
-0.040304716371757726,0
0.14870556758951858,2
0.24782194814128547,7
0.3328374847216621,0
0.12745043287098082,1
0.17287884204783985,5
0.14285287161304105,1
0.002880514177126825,7
0.3556557421073566,3
0.2617733636039903,3
0.34711978971451474,7
0.026615822947899905,1
0.09618832961469323,7
0.06273269732940227,2
0.08921762045123884,5
0.0013964959821634695,1
0.09897615094398828,7
0.11736055281699594,1
0.18803675188111066,1
0.18326381157755264,3
0.23306311284256545,3
0.34928842378648056,7
0.19000014272240018,7
-0.021775925861901246,2
0.11704745656729809,5
0.21565441827128817,2
0.2788325174439341,5
0.02599633611453411,5
0.31458506549463705,3
0.029185390523799995,7
0.06944264333790905,7
-0.02938268361487176,2
0.06207188664113276,7
0.09001695733805327,0
0.060283262547726216,3
0.2444728084357292,1
0.03361205322862647,0
0.17710975342253393,2
0.10073006629851798,7
0.10979869493808357,3
0.19950771449355773,0
0.274044788137215,7
0.024174611750669685,7
0.21151341887353223,1
0.012974367407798826,1
0.23038284982813165,1
0.2114172653247385,7
0.010248666268290433,1
0.21402805304450861,2
0.10165369793160398,5
0.08450335062958725,3
0.3545616098773561,6
0.06061012623831349,2
0.3442407107557789,6
0.008061549053879014,6
0.16266152751407773,5
0.19163205302083347,7
0.02764504233837802,2
0.16956686017600003,5
0.06791269646022935,1
0.17215730008417843,0
0.05274053566538906,5
0.0983679273717134,1
0.17917134354139236,1
0.06777230190739389,3
0.20348166489168434,7
0.10523032799768414,1
0.13209696862229628,7
0.1669267572278381,3
0.056041373276227976,6
0.16759125445675452,7
0.09722837684817705,2
0.33686873641656767,3
0.3583604833243031,6
0.11215871788068843,6
0.03918671094079773,2
0.14556177587632166,3
0.21710544980130309,5
0.025142029348176893,5
0.042050666390317806,7
0.057915518763743366,2
0.3233100379753348,7
0.3823432264910817,3
0.3387603288774994,1
0.0653458827139713,0
0.16077525522982106,5
0.31346107349190927,7
0.007417620044686243,6
0.10162344218386556,0
0.17673137467934266,2
0.03434556341640823,7
0.14801440973831728,5
0.09860956061549328,6
0.11223228824827614,0
0.21750966206192746,6
0.18336279916871726,5
0.3388419208272347,7
0.2262089514184594,7
0.045932054826262614,6
0.24503370256558288,5
0.09191160834935844,7
0.10282033822717444,3
0.3514141861896975,7
0.09113490402335452,0
0.18886720426060458,3
0.00023116416472189128,0
0.0219615277795125,0
0.3032780509494713,3
0.24509026455899216,0
0.2867030637976132,3
0.13767309144866283,1
0.11612356805519863,6
0.1980987423637043,7
0.1524411083561275,7
-0.02832014003843897,6
0.15239928455052976,2
-0.027137886317268108,2
0.051041924142788825,1
0.04127232997043672,3
0.1726872811395115,1
0.05796070548078226,2
0.33298352522470076,3
0.14770715664483008,7
0.07031248501940165,3
0.13421714044641642,0
0.1807365910225899,6
-0.013062222139275388,7
0.2589974327251981,0
0.1346230797743913,2
0.25479635663042854,2
0.2947790514746092,7
0.06255191456596494,1
0.15346390302632218,1
0.04380577157135488,2
0.3585317619353618,7
0.1559877325255104,2
0.12609131829190906,6
0.37599171749684485,6
-0.030570913314697797,7
0.17482360882741615,3
0.15724480199723562,5
0.2684261200230973,1
0.017618374308612152,7
0.1864615222267387,7
0.17595431713357274,7
0.2097743756481922,7
0.2767686999018744,5
0.22302094783397525,0
0.07467327005959401,0
0.13956805798266506,2
0.18255361816910406,3
0.2780014610442876,6
0.03246408701269721,1
0.2203536246372762,1
0.20606693570476523,5
0.2813301426440447,5
0.04928521556858842,3
0.0012466621707825944,5
0.05698126521129654,3
0.12436081004283522,2
0.3240761871059424,3
0.22646375361031892,7
0.3397057147608036,0
0.3163403726820801,3
0.20591649963256956,2
0.3579127447522061,0
0.07503606253107327,3
0.28143256302662073,1
0.10127121853973248,5
0.2573499635923816,5
0.0071696926466684515,1
0.3617472597448826,3
0.20919358049285974,7
0.2840105934434717,5
0.33970734011094894,5
0.18420926550349917,0
0.17153776845800195,5
0.026295465940143717,7
0.16688499199882714,2
0.08137143491033753,1
0.1148651883996824,7
0.27631715873405016,1
0.0742482213430041,2
0.2357108631003966,2
0.1122538126916358,0
0.11414108023237327,3
0.1374494338627493,5
0.2671290710243786,0
0.29216910292172965,3
0.354267748445715,5
0.15285623977444573,5
0.25539407068420716,1
0.17934618160147853,7
0.1496623264848884,2
-0.007571981211493344,2
0.1382062534336419,2
0.14107001464087446,7
0.20325363208655678,5
0.09228427505607191,6
0.03879054458349298,0
0.2311401259948166,7
0.07016537202363861,5
0.20857062170229662,1
0.06620883434418942,2
0.3216187784822535,5
0.20554919259949736,2
0.1597435722793948,6
0.24145544046523415,6
0.33706303362306894,5
0.029025553983340984,2
0.25809156664852556,3
0.2086393405468725,5
0.27582561359103025,3
0.3534507233152427,3
0.068893394324424,7
0.10890239402960274,2
0.1933524109317428,5
0.24531205632919087,5
0.34435598148377167,0
0.031457364274484714,1
0.11413895402598598,1
0.42351196057641827,3
0.15609764562718229,7
0.1783779659715854,3
-0.004243114152759087,2
0.19843192608892365,5
0.20783080039963603,2
0.027019806556340533,1
0.04212203927810829,5
0.1794024209822436,6
0.2051188518573729,3
0.164489066093522,5
0.016526472514056072,1
0.2500260850616608,3
0.29969941783479687,5
0.40105830859514385,5
0.16229554955297207,1
0.1454320239354628,6
0.20782626466130583,7
0.3597640936155018,6
0.18356563873918658,5
0.07183373001793743,1
0.3458654544096115,3
0.14253543436660548,0
0.2840969148778593,6
0.24558082762981626,7
0.24573116692388466,6
0.25594749804887496,2
0.3160369614178997,3
0.20121211277959303,3
0.030780493346808407,3
0.09423289005337102,7
0.004586181359729615,7
0.15429203509314787,7
