pc1,pc2,cluster,pm25
-0.8217554042738134,0.49779138986162774,2,23.0
1.073394516779671,0.29296385142552567,0,233.0
-2.718732087038886,-0.35669395414125804,7,55.0
-0.5515994501339542,-1.8820684247471111,1,105.0
0.27195953166140896,0.8793664435890788,2,156.0
-0.03245514030959464,0.050007566010145034,2,54.0
2.3196578086612902,0.7002106542509303,5,21.0
-2.361129052097467,0.785813601363563,7,171.0
-2.087756706887402,-1.6766233411344011,3,133.0
-1.3928056718096924,2.3254487271330375,7,54.0
1.5432258355538508,-0.020358834773688717,5,133.0
1.9494609861511587,-2.6060420386897283,0,336.0
0.226613294430164,2.0367603803008234,2,50.0
-1.8489483901626906,-0.5865841292530006,3,50.0
-2.3424197583853688,1.52457115461231,7,3.0
0.8836185203869075,0.8736832885831863,2,10.0
1.4202725860248693,0.8480194274605697,2,3.0
2.0082692484424456,1.9246319989425187,6,18.0
-2.2517701481833448,1.2446864861116587,7,52.0
0.3122000357274548,0.3924796502646521,2,79.0
-2.321988146186197,-1.3873332092969304,3,30.0
-0.7461344182012261,-0.0835133441102139,2,61.0
-0.2888267297152235,-1.3702623380831105,1,32.0
-1.9910445684613385,1.1269824529991965,7,154.0
2.6253078850636733,1.1652736952342055,6,29.0
2.0984980306798313,1.41874413685374,6,11.5
-2.533874740822184,1.9288464827049339,7,20.0
-1.4707697733908527,-1.1845887662817807,3,8.0
0.4553514622782575,2.167480562230796,6,185.0
-1.5225074357157269,-0.01649265395768511,3,52.0
-1.2731074521847274,1.7678956324535324,7,73.0
-0.09774539718186945,1.008484527313616,2,77.0
-1.879695813832008,-1.5131202588896322,3,107.0
-1.2470243299362636,-0.1068633866165857,1,100.0
2.832026885014241,1.4534403036377477,6,21.0
1.6845505001639296,-0.14860398570112174,5,52.0
-1.5738015868929243,0.146779198159489,3,13.0
1.8854152710544057,-1.2911734720337635,5,51.0
-0.7599604027520162,0.5931832488747485,1,29.0
1.907075934327327,1.197107419303933,6,45.0
-2.8348128931519385,0.42641890288190737,7,51.0
-1.5222202373488494,-0.11582342333558944,3,90.0
1.4490026074038846,-0.38725484733050597,1,71.0
-1.3353424978345596,0.5340709055029,2,83.0
0.294001948673287,0.5605078232314178,2,27.0
1.378329147395334,-1.7961913156280045,1,130.0
0.997982962657526,-1.4474561287065262,1,11.0
-1.0771911487878212,-1.078875832724782,3,153.0
-0.270345817034962,-1.0469856819655912,1,104.0
-1.3852143616347898,1.0199482346902526,7,3.0
3.145810265039563,0.48244772875486375,5,6.0
-1.6053901942006006,-0.22427698083362127,3,125.0
-1.0951374663661992,-1.7236752836000409,3,75.0
-0.23091089692498584,-2.6839067509696055,0,260.0
-2.5532216414530593,-0.07519350137363873,7,112.0
0.03880921759835531,-0.735407243485079,1,61.0
-0.8017335274595352,-1.5488842240426373,1,24.0
1.6671085194310622,-0.877630309486385,5,135.0
-0.4857998588533317,-1.305659235845673,1,20.0
2.656445237783166,2.928604026002464,6,10.0
-1.4224998743796522,0.001411264652116788,3,14.0
1.7174703826437898,1.790037286403112,6,5.0
2.445930997002564,-0.5585115160656751,5,68.0
-0.9443992497244244,1.4174867163666447,2,3.0
2.51872083133398,-1.6534565618122747,0,197.1
-1.3166770845382796,0.6766242851351448,7,101.0
0.74808736066357,0.6058888952852816,1,64.0
-1.1062526542374647,-1.490972500880713,3,79.0
2.7464555587862107,0.392498237669228,5,4.0
-1.4551011826100173,0.924708622287499,7,187.0
1.551254994675692,-1.1842282506680715,5,143.0
-2.236423405412345,0.09904282536502085,7,113.0
-0.1222449346527426,1.5828253999534727,2,36.0
2.0303661774777555,-0.028004759915018204,5,16.0
0.2539695100954685,-1.8697476428135933,0,166.0
-1.7593580645623534,0.1942186835527794,7,97.0
0.12799104952940274,1.5329604837159891,2,27.0
-2.282514701297135,1.0415430175859424,7,123.0
1.0155028092558969,0.919737027778361,1,23.0
1.8701475174934383,-0.603846943025391,0,172.0
2.5352238349362968,-0.46800784979558707,5,109.0
1.7674343236087051,-0.08163057164168853,5,69.0
-1.0321603426633637,-0.24143950485082738,1,94.0
-2.667201662038333,1.2204766522513992,7,139.0
-1.8998874596805764,-1.3522603336724586,3,135.0
-1.3876893638723593,-0.6619401764426845,3,41.0
0.2905841749539448,-1.5435494431209051,1,40.0
3.1430023756005503,0.21329169556513175,5,61.0
0.8781893884333177,-1.7757168061461233,0,198.0
-1.6234421333802458,-0.14278660432268933,7,74.0
-2.506782273314042,-1.5150938646562229,3,165.0
-1.3823425828748792,1.0908291023823504,7,13.0
-1.7866997888901581,-0.8424153891120653,3,29.0
1.6071876519536348,-1.395003940640941,5,27.0
3.583451358785943,0.9146980498919643,5,3.0
-1.987894596707387,2.375055925579266,7,58.0
2.8175114836997652,1.3488939160955224,6,4.0
-2.514935729346356,0.9190940960576425,7,93.0
0.5093652576952874,-1.3387503798557296,2,210.0
1.236159669114762,-2.3568156186036613,0,170.0
-0.7360825137195894,0.927060799840876,2,198.0
2.848480199144125,-1.5071053421215652,0,358.0
-2.3328668700999713,-0.925231843690718,3,157.0
-2.0713987793488284,-0.9291205645295052,3,227.0
-0.19993583540532645,-0.27127159812057233,1,18.0
-2.0201272656495544,0.7720659161623187,7,52.0
-0.32398760126262377,-2.364682646876443,1,179.0
-0.6270215533937541,-3.1790848338507294,0,287.0
-2.7184711133591417,0.305944096343702,7,85.0
-0.3107351452485745,2.672789387157174,6,183.0
-2.4788366862713986,0.5581681667299113,7,17.0
-1.7879292560098667,-0.2634195314649378,3,23.0
2.1412213117716417,4.105270862456563,6,9.0
-2.58946084350261,-0.21803853261978842,3,34.0
-2.3203497093649803,-1.171969244639243,3,43.0
-1.645388820524693,0.37873833428717535,3,3.0
-1.4786813063477318,1.2723077457566667,7,29.0
-2.3643996113697634,1.0378088853736807,7,43.0
-0.0017230582839051131,-1.9273083838016682,1,65.0
-2.1205659845460874,-0.9946902711764085,3,101.0
-2.5283962992651565,-1.0171531347207659,3,124.0
-2.631125031895841,-0.2659576172757165,7,192.0
1.8344836249042633,0.9237563509302007,5,15.0
-2.004185703580913,0.46277805114879145,7,10.0
-1.1619693529160822,0.39504954250158064,7,124.0
-2.847816669679017,-0.3525275780740083,3,35.0
1.8795745249441562,-0.4817745490244373,5,86.0
-2.241064623883621,-0.5028112837680249,3,60.0
1.0928094533986517,1.598471025355238,2,129.0
0.5613991002003192,2.2067392618172135,2,11.0
1.6873231121941095,-0.3895519383561911,5,125.0
-2.2518434734303,0.3157053770874192,7,16.0
-1.9679960169671367,1.051245430705589,7,20.0
0.021815593821497444,-2.2076225316775218,1,195.0
2.1628056362080836,0.5864404345438718,6,14.0
1.5466680813928957,-0.40806163337307777,5,50.0
-2.0578212935954467,-0.6239334766261377,3,114.0
-2.7164537854981186,0.12286198157520808,7,14.0
2.07833268371318,0.025901822086243195,5,21.0
3.24355903066539,-0.5156494271164856,5,8.0
1.600011390991948,-1.7208624930612895,5,143.0
2.0955572166179457,-0.38395888974079995,5,5.0
0.9749618641492122,-1.5718403724531926,1,12.0
-2.156061534909686,0.6215387870808051,7,98.0
-2.419586520697787,-0.354166854436615,7,122.0
-2.0366651154411595,-0.5044098805929275,3,67.0
-1.7803744885841162,-0.5068679262439849,7,137.0
-2.1142199547122407,-0.7666674427021815,3,27.0
1.3628496152414535,-0.29767098624728305,2,108.0
-1.9836645534945203,-1.360582625414739,3,112.0
3.158167132967277,-0.029975944564183732,5,9.0
-2.786837814853397,-0.16830523814420523,7,88.0
1.9744663907726714,-0.21480011587872497,5,41.0
2.5052345162540504,-0.8572501378066497,0,377.0
3.0330412564303653,-1.0808076525938248,5,122.0
1.6371961442449683,-0.8878985807781155,5,98.0
-1.1339578246852553,-0.0421385701362063,1,8.0
1.4704289893779545,-1.4405003280291104,5,106.0
-0.435272706197663,-0.34435246984198764,2,37.0
1.885666612584949,-0.04201758942081386,5,28.0
0.3904856453467264,0.9754635584797753,2,59.0
-0.3825523442806892,-0.29623334755202324,2,62.0
3.3204085763126914,2.500494616260323,6,13.0
-2.169848393748536,-1.2149545018920065,3,79.0
-0.18038735201825037,-1.3238723139756596,1,15.0
-0.562266291092473,1.0448278994675584,2,192.0
0.019098225003898895,0.8280235177496824,2,55.0
0.6310878846682579,-0.6265716469072362,2,64.0
-2.4028121793880906,1.3084708344795288,7,60.0
2.645539782966959,-0.4817611262204344,5,101.0
1.5603617791496105,0.39888317237798404,5,10.0
1.0710420692792122,-2.6643535143176984,0,214.0
-2.7510562454397998,-0.2716444917509791,3,67.0
0.8597375873785782,-0.32923034869771195,1,62.0
3.2624161228935904,-0.664097946836181,5,53.0
-0.290132300051253,-1.7700258394738768,1,135.0
2.940789611297566,0.3773972253367476,5,68.0
3.0891241719668057,0.15997791551575755,5,20.0
0.2047541941248132,-0.26383904180669704,2,54.0
0.34606168071491966,-0.5802958705261241,2,119.0
0.36149658270337187,1.980473487651479,6,17.0
-2.4137594101067057,-1.0035747020198615,3,48.0
-1.04929295388418,-0.2068449684462554,2,72.0
3.478535067466015,1.101720487949268,5,15.0
-0.9035244584033191,2.7732053703921027,7,11.0
-2.5348366476876305,-0.28164040054048034,7,82.0
-1.9974829127854141,0.4053398105531453,7,36.0
-1.2109728249331455,-0.2560178866712797,1,128.0
0.450152187417302,-1.523308225976667,1,119.0
-2.458735071534611,0.21063807881863947,7,91.0
0.11739863303150992,-0.4670638909246001,2,92.0
0.9788837413685296,1.7413112531824462,2,34.0
3.3523217175636297,-0.3882788663379805,5,88.0
-1.5782281898823045,-1.1581003054995087,3,88.0
-2.009266263869279,-0.6234626724964154,3,52.0
1.5633623354825248,-2.3417651636250754,0,232.0
-1.0914889133796746,-0.7979230737027774,1,62.0
3.288199061667086,-1.1799164601962433,5,108.0
2.852183851676063,2.5486920386939134,6,31.0
0.04298833894675515,1.4626405707635683,2,129.0
-1.9270222688748286,0.1304430913396847,7,76.0
3.47785253313533,0.5676763776376916,5,6.0
3.0611501427348857,-0.46570941501531826,5,9.0
-2.43650121695169,0.03366296565569994,3,59.0
-0.5678998272490333,1.9565528108362698,7,10.0
-0.9995173039415399,-1.6352915298633972,1,79.0
2.3801989997493,0.3295147284580054,5,25.0
-3.2098376964209425,-0.3522249389640728,7,119.0
-2.2040114374959194,-1.9430176343354955,3,139.0
-0.41374213509136926,1.0023018876218914,2,40.0
-2.0721717298094924,1.7704182667123545,7,34.0
-2.593250537790443,-1.5008185046989648,3,85.0
-0.7738585611873634,0.6271384498202033,2,12.0
-0.1546432209039447,-2.9630234390769625,0,286.0
2.4082284406913943,-0.5287431675988147,5,3.0
-2.1096518970806892,1.0987592863598892,7,9.0
2.9123293025301873,-0.17098215431492678,5,7.0
-2.5931618628408803,0.2576615800255244,7,14.0
-1.2209623394883875,-0.06501085534227974,1,9.0
-2.517923656735356,0.32146905471524995,7,13.0
-1.8188530155302003,-0.6058805171857853,3,68.0
-0.11326178182627604,-0.24026897685340773,1,62.0
-2.559211860775482,1.72618593272214,7,77.0
1.5262881115116562,1.466442624548561,6,43.0
1.8934602362037531,-0.11295468450247925,5,74.0
1.6897209518426346,0.8655963255635595,2,35.0
-3.0470900338780824,1.4261642156261918,7,37.0
-2.214638209827081,-0.07260861842814337,3,3.0
2.153383252162003,-4.662722374947684,0,881.0
1.5992543242193338,-1.1365058443810343,5,80.0
-2.4775614781642092,-0.11735179626850892,3,61.0
1.3522370725774795,0.339074974341815,2,124.0
-1.506194720146585,3.195557835111111,7,6.0
2.463950509056235,0.1382510239028966,5,12.0
-1.7861258905927313,-0.6168901138311075,7,187.0
3.0807548579859363,1.3323837911871546,6,3.0
2.0138103121604756,0.6900086185294106,5,3.0
-0.9296130403644882,3.586946789871161,6,27.0
-1.266058934347068,-0.04232350444448192,1,76.0
-0.09899784039069508,-2.26023234297864,1,160.0
2.8538241090561005,-0.8882113595414262,5,36.0
2.321781282621977,-2.5023222624332915,0,412.0
-0.6705920017562527,-0.2690830159019522,2,25.0
-2.27154804033479,-0.966208903661284,3,89.0
-0.10936701041309255,-0.4060480822588554,2,44.0
-2.216837017903124,0.9196348073867812,7,3.0
-2.4691046949354796,0.6155057724235051,7,37.0
0.5539458760183807,-1.0059049095741577,1,8.0
1.8870203724765737,-1.492589695661331,0,251.0
2.555803665640399,1.903406988718649,6,37.0
-2.237015301629223,-0.13249614869236287,7,172.0
-1.2634705161394857,-0.3300212864704947,3,3.0
1.980834737160949,-0.2896613598860851,0,169.0
2.2208583608852397,0.9131992058468927,5,35.0
2.902202677687965,1.4304797745836686,6,19.0
2.2050016338475347,-0.22496262547702234,5,89.0
2.888491464619248,1.558737537390429,6,16.0
1.0187701695489926,1.6600227696220895,6,10.0
1.2596036004482323,0.4137075364688073,2,60.0
-2.033376952656906,-0.370055718000558,3,92.0
1.9752252736992955,3.477925610757453,6,3.0
1.4694608924327048,2.427885193423842,6,34.0
-1.8558903805481402,1.9956341227495382,7,107.0
-1.7318931965445847,-0.6242396410388241,3,52.0
2.807293394439006,2.216600380543711,6,13.0
-2.251934004929286,-0.7188737705539889,3,142.0
-1.38348036299159,0.5949293705089072,7,13.0
2.3463102745004765,-0.10938920883009087,5,27.0
-2.890207625637882,0.8301951238471316,7,108.0
2.3364639768542568,-0.17806098860829858,5,151.0
2.1919115136778853,0.9111879942144693,5,13.0
-2.6088735238472656,-1.2961733370312094,3,118.0
1.0406744159958639,-2.522850027868529,0,210.0
0.8771307591484391,0.3734792936755753,1,25.0
2.5035930025335644,0.04054763681087217,5,116.0
2.195693064275807,2.963178415097092,6,8.0
-2.1434206951667742,-1.0883450317261683,3,91.0
2.7623716279253254,-1.9786005733960694,0,232.0
0.639181832749865,-1.3957043447409196,0,156.0
2.42219770510656,1.8225558597152602,6,7.0
-1.3135496160862754,0.6352490422849908,7,109.0
2.5703291045092915,-0.7605050574330067,5,104.0
2.0777322380905336,-0.36419813766454395,5,74.0
-2.40566887544786,-0.8579164342522737,3,48.0
2.490810216252202,-0.2794598049447013,5,23.0
-2.7909858778292036,-0.7065687829294142,3,93.0
1.482681705313379,-0.5557088325154443,0,145.0
-1.8986679262695936,-0.9823191875082691,3,32.0
2.843628005423718,-0.5075592871949004,5,12.0
1.9225774270234623,0.6385351738634705,5,27.0
-1.2961890074717446,0.932488290258706,7,10.0
-1.5978748843944006,1.3103314684221823,7,23.0
-0.05687256045826709,0.38793392988485276,2,71.0
2.8532681532953577,1.8281174020694877,6,10.0
-2.5127887266247084,1.1277850944125858,7,126.0
-1.0079282533926444,1.3459713774125739,7,160.0
-1.7655604633591744,-0.05924457610585218,3,67.0
1.0482267970392616,0.7173735396567229,2,51.0
-0.5405105182858484,-0.28986593265463256,2,60.0
1.9207592167315861,0.27062205216260216,5,91.0
1.3703606181908823,-1.447816806699614,5,115.0
-1.2225977868089932,-1.0374790429719523,1,104.0
1.879443312287987,2.8241824590549367,6,7.0
-1.1852335072916322,-0.26139056169113456,1,166.0
-2.0243151130401853,-0.9315148343953052,3,63.0
-2.301834777964959,0.030733285977683412,3,5.0
2.010741888680801,-0.7411673449716316,5,118.0
2.040496174370596,-0.5046234453261527,5,7.0
-2.536874850656696,1.4109659560063694,7,66.0
-2.587866307151312,-1.1488653269718665,3,42.0
-1.1395705386904251,0.42378064059952786,2,17.0
-1.9792504573184013,0.01404010040513514,7,80.0
-0.2910760603622199,-0.7492465056672832,2,107.0
-0.9064420427515584,-1.343712060780538,3,33.0
-1.7819298592438169,-0.26964859806218605,3,38.0
-0.8439229804016177,-1.9376192621678572,1,171.0
-2.4462676883592316,0.8240722971694214,7,16.0
-2.653318760987483,-0.27913686691087514,3,11.0
2.425469923366786,-0.8449419663972981,0,281.0
3.2251533251286646,0.3343352692005138,5,23.0
-1.2749260810214358,-0.8450132065771626,1,22.0
0.1649068100213847,0.3229946060828921,0,271.0
-1.9468400498648435,0.880992409601336,7,60.0
0.19149999766521578,-2.010743648053024,0,325.0
2.161928193455685,-2.648699837311435,0,339.0
-1.8006668150927492,-1.210679848520181,3,103.0
-1.9144393953670862,1.646752529444383,7,16.0
1.783484182257367,0.47485756718696437,5,74.0
-2.979002917770727,0.293664170345514,4,50.0
2.4391699867291106,-1.96734814229518,5,155.0
1.8688427440215487,-1.3308338430767135,5,139.0
1.932631066407525,-0.273086631453039,5,5.0
-2.8162159965778812,-1.0301760720468287,3,132.0
-1.2287960984963215,-1.401583293480239,3,76.0
-2.3919181031880923,-0.36291433902003534,7,127.0
2.0915797710528317,-1.2080910310009623,5,111.0
-1.7214954115211833,-0.06266453741003723,3,21.0
1.8339681867954891,-0.752817542960104,5,61.0
-2.1560251458884654,0.7054914912760564,7,5.0
-0.04274403611784273,-1.1218916815002908,1,36.0
-2.2705203010156016,-0.8290542318052198,3,25.0
4.646259088292934,1.4463282626907983,5,12.0
-0.11289965167391591,1.1498196574505224,2,115.0
1.516608863191763,-0.3083579559875103,5,102.0
-1.687267306975482,0.7351654474175936,7,8.0
-1.968172057255965,1.5292604480321934,7,92.0
0.08206995457825249,1.0743044928788763,2,160.0
-1.1631079444336938,0.13463748863494954,2,174.0
3.299119717764138,2.0985286988825895,6,17.0
-1.9905448111761708,-1.7922905511342668,3,86.0
0.9431502150649512,0.49189036297469935,2,185.0
-0.204776482707825,-1.0755151221675678,1,129.0
-2.4093334168850635,1.4540440374080221,7,116.0
-0.35183066245360084,-1.1305543153379325,0,319.0
-2.1113796537491414,-0.1210145564442457,7,25.0
-2.39219289478766,2.0971420748291796,7,41.0
-0.7667177699005571,-0.313926813711554,1,73.0
-2.199751658652166,0.28741483308599275,3,14.0
2.0965414859388414,1.772260613248258,6,12.0
2.0312917505236086,1.955740861283133,6,36.0
2.4257768818178103,-0.7210905568442669,5,123.0
-1.5980450420999017,0.37169333820424216,7,3.0
-2.529193531767425,-0.46301365296264174,3,80.0
-1.572416194243435,-1.3690578781559761,3,27.0
-2.267134242427823,1.0093932267577856,7,43.0
-2.1599446686434733,0.4965873783162985,7,76.0
2.052319837555157,0.9208364025207384,5,59.0
2.3765444107503133,-1.0312565522810142,5,57.0
-1.5536532044472493,0.2516944023368355,7,90.0
0.6996702033772931,-1.7069542525245283,0,196.0
0.046644801060625164,-2.2178082649626933,1,85.0
-2.2837632454262304,0.738861066495414,7,8.0
-2.8941187737031235,1.4822702468725195,7,62.0
-0.07971707900468522,-0.9473360930556106,2,107.0
2.53898318248966,1.2395680746903337,6,22.0
-0.6953662052796759,0.6752593471416687,2,117.0
-0.6396716360424753,-0.9864666780803061,2,70.0
2.671658263661081,1.613734365542007,6,10.0
